chromosome	start	end	strand	gene_id	gene_name	transcript_id	protein_id	uniprot_id	entrez_id
11	109864295	110296712	-	ENSG00000137710	RDX	ENST00000645495	ENSP00000496503	P35241	5962
11	110093392	110171841	+	ENSG00000149289	ZC3H12C	ENST00000278590	ENSP00000278590	Q9C0D7	85463
11	13668659	13732346	+	ENSG00000197601	FAR1	ENST00000354817	ENSP00000346874	Q8WVX9	84188
11	57712580	57742987	+	ENSG00000213593	TMX2	ENST00000278422	ENSP00000278422	Q9Y320	51075
11	58030953	58031906	+	ENSG00000279051	OR6Q1	ENST00000302622	ENSP00000307734	Q8NGQ2	219952
11	66284572	66289184	-	ENSG00000174851	YIF1A	ENST00000376901	ENSP00000366098	O95070	10897
11	17392498	17476894	-	ENSG00000006071	ABCC8	ENST00000389817	ENSP00000374467	Q09428	6833
11	10751018	10801625	+	ENSG00000198730	CTR9	ENST00000361367	ENSP00000355013	Q6PD62	9646
11	64316460	64318074	-	ENSG00000173113	TRMT112	ENST00000544844	ENSP00000438349	Q9UI30	51504
11	70270690	70385312	+	ENSG00000131626	PPFIA1	ENST00000253925	ENSP00000253925	Q13136	8500
11	122977570	122981834	-	ENSG00000188909	BSX	ENST00000343035	ENSP00000344285	Q3C1V8	390259
11	123057489	123063230	-	ENSG00000109971	HSPA8	ENST00000534624	ENSP00000432083	P11142	3312
11	123069872	123195291	-	ENSG00000166250	CLMP	ENST00000448775	ENSP00000405577	Q9H6B4	79827
11	60842113	60851081	+	ENSG00000110104	CCDC86	ENST00000227520	ENSP00000227520	Q9H6F5	79080
11	60850933	60855950	-	ENSG00000183134	PTGDR2	ENST00000332539	ENSP00000332812	Q9Y5Y4	11251
11	60867542	60875693	+	ENSG00000149506	ZP1	ENST00000278853	ENSP00000278853	P60852	22917
11	60890547	60906585	-	ENSG00000110107	PRPF19	ENST00000227524	ENSP00000227524	Q9UMS4	27339
11	60913907	60923443	+	ENSG00000110108	TMEM109	ENST00000227525	ENSP00000227525	Q9BVC6	79073
11	27330827	27363234	-	ENSG00000109881	CCDC34	ENST00000328697	ENSP00000330240	Q96HJ3	91057
11	27365961	27472790	-	ENSG00000205213	LGR4	ENST00000379214	ENSP00000368516	Q9BXB1	55366
11	27494418	27506769	-	ENSG00000148943	LIN7C	ENST00000278193	ENSP00000278193	Q9NUP9	55327
11	27654893	27722058	-	ENSG00000176697	BDNF	ENST00000356660	ENSP00000349084	P23560	627
11	28020619	28108156	-	ENSG00000121621	KIF18A	ENST00000263181	ENSP00000263181	Q8NI77	81930
11	64035931	64119173	+	ENSG00000126500	FLRT1	ENST00000682287	ENSP00000507207	Q9NZU1	23769
11	87037844	87328824	+	ENSG00000166575	TMEM135	ENST00000305494	ENSP00000306344	Q86UB9	65084
11	20669551	21575686	+	ENSG00000165973	NELL1	ENST00000357134	ENSP00000349654	Q92832	4745
11	95976598	96343195	-	ENSG00000184384	MAML2	ENST00000524717	ENSP00000434552	Q8IZL2	84441
11	96389989	96507574	+	ENSG00000183340	JRKL	ENST00000332349	ENSP00000333350	Q9Y4A0	8690
11	805438	812883	+	ENSG00000177600	RPLP2	ENST00000321153	ENSP00000322419	P05387	6181
11	105039092	105101431	-	ENSG00000204397	CARD16	ENST00000673097	ENSP00000509408	Q5EG05	114769
11	118334537	118342705	-	ENSG00000167286	CD3D	ENST00000300692	ENSP00000300692	P04234	915
11	66682496	66744670	-	ENSG00000173898	SPTBN2	ENST00000533211	ENSP00000432568	O15020	6712
11	63536808	63548808	+	ENSG00000133321	PLAAT4	ENST00000255688	ENSP00000255688	Q9UL19	5920
11	108116695	108148957	+	ENSG00000075239	ACAT1	ENST00000265838	ENSP00000265838	P24752	38
11	14443440	14500027	-	ENSG00000129083	COPB1	ENST00000439561	ENSP00000397873	P53618	1315
11	14493783	14520344	-	ENSG00000256206		ENST00000555531			
11	14504211	14643635	-	ENSG00000129084	PSMA1	ENST00000396394	ENSP00000379676	P25786	5682
11	60171607	60184666	-	ENSG00000110077	MS4A6A	ENST00000528851	ENSP00000431901	Q9H2W1	64231
11	44564427	44620363	+	ENSG00000085117	CD82	ENST00000227155	ENSP00000227155	P27701	3732
11	803398	804419	-	ENSG00000293685		ENST00000718236			
11	2928273	2929420	-	ENSG00000181649	PHLDA2	ENST00000314222	ENSP00000319231	Q53GA4	7262
11	2129112	2158391	-	ENSG00000167244	IGF2	ENST00000416167	ENSP00000414497	P01344	3481
11	2131395	2149603	-	ENSG00000284779		ENST00000643349			
11	30323104	30338458	+	ENSG00000152219	ARL14EP	ENST00000282032	ENSP00000282032	Q8N8R7	120534
11	73974061	73982843	-	ENSG00000175567	UCP2	ENST00000663595	ENSP00000499695	P55851	7351
11	61950063	61965515	+	ENSG00000167995	BEST1	ENST00000378043	ENSP00000367282	O76090	7439
11	61959718	61967634	-	ENSG00000167996	FTH1	ENST00000273550	ENSP00000273550	P02794	2495
11	62123998	62155474	+	ENSG00000149503	INCENP	ENST00000394818	ENSP00000378295	Q9NQS7	3619
11	62190216	62193539	+	ENSG00000168515	SCGB1D1	ENST00000306238	ENSP00000303070	O95968	10648
11	62208673	62213943	+	ENSG00000124939	SCGB2A1	ENST00000244930	ENSP00000244930	O75556	4246
11	62242239	62244812	+	ENSG00000124935	SCGB1D2	ENST00000244926	ENSP00000244926	O95969	10647
11	62270158	62273160	+	ENSG00000110484	SCGB2A2	ENST00000227918	ENSP00000227918	Q13296	4250
11	62296281	62299075	-	ENSG00000197745	SCGB1D4	ENST00000358585	ENSP00000351395	Q6XE38	404552
11	75815210	76144232	+	ENSG00000198382	UVRAG	ENST00000356136	ENSP00000348455	Q9P2Y5	7405
11	19117099	19176422	+	ENSG00000177054	ZDHHC13	ENST00000446113	ENSP00000400113	Q8IUH4	54503
11	19182030	19210571	-	ENSG00000129170	CSRP3	ENST00000265968	ENSP00000265968	P50461	8048
11	19224063	19241620	-	ENSG00000129173	E2F8	ENST00000250024	ENSP00000250024	A0AVK6	79733
11	20363685	20383782	+	ENSG00000109854	HTATIP2	ENST00000451739	ENSP00000394259	Q9BUP3	10553
11	20387558	20509338	+	ENSG00000185238	PRMT3	ENST00000331079	ENSP00000331879	O60678	10196
11	20599594	20659285	+	ENSG00000165970	SLC6A5	ENST00000525748	ENSP00000434364	Q9Y345	9152
11	67491760	67506263	-	ENSG00000110697	PITPNM1	ENST00000356404	ENSP00000348772	O00562	9600
11	86201212	86279807	+	ENSG00000074266	EED	ENST00000263360	ENSP00000263360	O75530	8726
11	112143251	112164096	-	ENSG00000150782	IL18	ENST00000280357	ENSP00000280357	Q14116	3606
11	85657742	85682908	-	ENSG00000137504	CREBZF	ENST00000527447	ENSP00000433459	Q9NS37	58487
11	32387775	32435564	-	ENSG00000184937	WT1	ENST00000452863	ENSP00000415516	P19544	7490
11	107790991	107928293	-	ENSG00000110660	SLC35F2	ENST00000525815	ENSP00000436785	Q8IXU6	54733
11	107928448	107963482	+	ENSG00000179331	RAB39A	ENST00000320578	ENSP00000322594	Q14964	54734
11	108008898	108107761	+	ENSG00000166266	CUL5	ENST00000393094	ENSP00000376808	Q93034	8065
11	108155280	108222638	-	ENSG00000149308	NPAT	ENST00000278612	ENSP00000278612	Q14207	4863
11	73675638	73761137	-	ENSG00000175582	RAB6A	ENST00000336083	ENSP00000336850	P20340	5870
11	73869846	73876901	-	ENSG00000181924	COA4	ENST00000355693	ENSP00000347919	Q9NYJ1	51287
10	1177313	1737525	-	ENSG00000185736	ADARB2	ENST00000381312	ENSP00000370713	Q9NS39	105
10	3775996	3785281	-	ENSG00000067082	KLF6	ENST00000497571	ENSP00000419923	Q99612	1316
10	7788147	7807815	+	ENSG00000165629	ATP5F1C	ENST00000356708	ENSP00000349142	P36542	509
10	7703316	7749520	+	ENSG00000151655	ITIH2	ENST00000358415	ENSP00000351190	P19823	3698
10	12896625	13099652	-	ENSG00000151468	CCDC3	ENST00000378825	ENSP00000368102	Q9BQI4	83643
10	7750962	7787993	-	ENSG00000151657	KIN	ENST00000379562	ENSP00000368881	O60870	22944
10	15075475	15088776	-	ENSG00000176244	ACBD7	ENST00000356189	ENSP00000367453	Q8N6N7	414149
10	15097180	15139818	+	ENSG00000152464	RPP38	ENST00000378197	ENSP00000367439	P78345	10557
10	7559270	7666998	-	ENSG00000123243	ITIH5	ENST00000397146			80760
10	17809348	17911164	+	ENSG00000260314	MRC1	ENST00000569591	ENSP00000455897	P22897	4360
10	16823966	17129811	-	ENSG00000107611	CUBN	ENST00000377833	ENSP00000367064	O60494	8029
10	17137336	17202054	-	ENSG00000107614	TRDMT1	ENST00000377799	ENSP00000367030	O14717	1787
10	15778170	15860507	-	ENSG00000148481	MINDY3	ENST00000277632	ENSP00000277632	Q9H8M7	80013
10	22928024	23038523	+	ENSG00000165309	ARMC3	ENST00000298032	ENSP00000298032	Q5W041	219681
10	22534854	22714578	-	ENSG00000150867	PIP4K2A	ENST00000376573	ENSP00000365757	P48426	5305
10	23202696	23344845	-	ENSG00000179133	C10orf67	ENST00000636213			256815
10	19048801	19790401	+	ENSG00000204740	MALRD1	ENST00000454679	ENSP00000412763	Q5VYJ5	340895
10	17315421	17454595	-	ENSG00000148488	ST8SIA6	ENST00000377602	ENSP00000366827	P61647	338596
10	27672874	27746060	-	ENSG00000150051	MKX	ENST00000419761	ENSP00000400896	Q8IYA7	283078
10	47322454	47327588	+	ENSG00000263761	GDF2	ENST00000581492	ENSP00000463051	Q9UK05	2658
10	27775186	27999079	-	ENSG00000169126	ODAD2	ENST00000305242	ENSP00000306410	Q5T2S8	55130
10	15513954	15719922	-	ENSG00000077943	ITGA8	ENST00000378076	ENSP00000367316	P53708	8516
10	17951839	18043292	+	ENSG00000148482	SLC39A12	ENST00000377369	ENSP00000366586	Q504Y0	221074
10	45615500	45672780	-	ENSG00000172671	ZFAND4	ENST00000344646	ENSP00000339484	Q86XD8	93550
10	25934229	26212532	+	ENSG00000095777	MYO3A	ENST00000642920	ENSP00000495965	Q8NEV4	53904
10	23095579	23122013	+	ENSG00000148450	MSRB2	ENST00000376510	ENSP00000365693	Q9Y3D2	22921
10	23192312	23194245	+	ENSG00000168267	PTF1A	ENST00000376504	ENSP00000365687	Q7RTS3	256297
10	24848614	24952606	-	ENSG00000099256	PRTFDC1	ENST00000320152	ENSP00000318602	Q9NRG1	56952
10	24981979	25062279	-	ENSG00000151023	ENKUR	ENST00000331161	ENSP00000331044	Q8TC29	219670
10	21756548	22003769	-	ENSG00000136770	DNAJC1	ENST00000376980	ENSP00000366179	Q96KC8	64215
10	59176643	59247774	+	ENSG00000165443	PHYHIPL	ENST00000373880	ENSP00000362987	Q96FC7	84457
10	47348363	47357881	+	ENSG00000265203	RBP3	ENST00000584701	ENSP00000463151	P10745	5949
10	31805398	31928876	-	ENSG00000165322	ARHGAP12	ENST00000344936	ENSP00000345808	Q8IWW6	94134
10	58334979	58370751	+	ENSG00000072401	UBE2D1	ENST00000373910	ENSP00000363019	P51668	7321
10	47300197	47313577	+	ENSG00000266524	GDF10	ENST00000580279	ENSP00000464145	P55107	2662
10	42574185	42638570	-	ENSG00000196693	ZNF33B	ENST00000359467	ENSP00000352444	Q06732	7582
10	33177492	33336262	-	ENSG00000099250	NRP1	ENST00000374867	ENSP00000364001	O14786	8829
10	19816239	20289856	+	ENSG00000120594	PLXDC2	ENST00000377252	ENSP00000366460	Q6UX71	84898
10	59736692	59756041	-	ENSG00000227877	MRLN	ENST00000414264	ENSP00000488748	P0DMT0	100507027
10	30012803	30115494	-	ENSG00000165757	JCAD	ENST00000375377	ENSP00000364526	Q9P266	57608
10	22345445	22454224	+	ENSG00000077327	SPAG6	ENST00000376624	ENSP00000365811	O75602	9576
10	45454585	45594906	-	ENSG00000165406	MARCHF8	ENST00000453424	ENSP00000411848	Q5T0T0	220972
10	52314281	52318042	+	ENSG00000107984	DKK1	ENST00000373970	ENSP00000363081	O94907	22943
10	32009015	32056425	-	ENSG00000170759	KIF5B	ENST00000302418	ENSP00000307078	P33176	3799
10	15102584	15168693	-	ENSG00000152465	NMT2	ENST00000378165	ENSP00000367407	O60551	9397
10	68721012	68792377	+	ENSG00000060339	CCAR1	ENST00000265872	ENSP00000265872	Q8IX12	55749
10	56357227	56361273	-	ENSG00000122952	ZWINT	ENST00000373944	ENSP00000363055	O95229	11130
10	87225448	87236908	+	ENSG00000184923	NUTM2A	ENST00000381707	ENSP00000371126	Q8IVF1	728118
10	80150889	80205572	-	ENSG00000122359	ANXA11	ENST00000422982	ENSP00000404412	P50995	311
10	87504875	87553461	+	ENSG00000107789	MINPP1	ENST00000371996	ENSP00000361064	Q9UNW1	9562
10	58385345	58399220	+	ENSG00000108064	TFAM	ENST00000487519	ENSP00000420588	Q00059	7019
10	85599552	86366795	-	ENSG00000182771	GRID1	ENST00000327946	ENSP00000330148	Q9ULK0	2894
10	93306429	93482334	-	ENSG00000138119	MYOF	ENST00000359263	ENSP00000352208	Q9NZM1	26509
10	92689955	92695647	+	ENSG00000152804	HHEX	ENST00000282728	ENSP00000282728	Q03014	3087
10	84328586	84518521	+	ENSG00000107771	CCSER2	ENST00000372088	ENSP00000361160	Q9H7U1	54462
10	63521401	63625128	+	ENSG00000165476	REEP3	ENST00000373758	ENSP00000362863	Q6NUK4	221035
10	97153045	97292637	-	ENSG00000269891	ARHGAP19-SLIT1	ENST00000479633			
10	96364608	96513926	-	ENSG00000095587	TLL2	ENST00000357947	ENSP00000350630	Q9Y6L7	7093
10	63133247	63155031	+	ENSG00000148572	NRBF2	ENST00000277746	ENSP00000277746	Q96F24	29982
10	94762681	94855547	+	ENSG00000165841	CYP2C19	ENST00000371321	ENSP00000360372	P33261	1557
10	93060798	93069540	+	ENSG00000187553	CYP26C1	ENST00000651965	ENSP00000498424	Q6V0L0	340665
10	96593315	96720514	-	ENSG00000155629	PIK3AP1	ENST00000339364	ENSP00000339826	Q6ZUJ8	118788
10	74824927	75032624	+	ENSG00000156650	KAT6B	ENST00000287239	ENSP00000287239	Q8WYB5	23522
10	37949573	37976647	-	ENSG00000175395	ZNF25	ENST00000302609	ENSP00000302222	P17030	219749
10	92291167	92353964	+	ENSG00000198060	MARCHF5	ENST00000358935	ENSP00000351813	Q9NX47	54708
10	92046692	92291078	-	ENSG00000107864	CPEB3	ENST00000265997	ENSP00000265997	Q8NE35	22849
10	92826831	93059493	+	ENSG00000138190	EXOC6	ENST00000260762	ENSP00000260762	Q8TAG9	54536
10	58512872	58831435	+	ENSG00000122870	BICC1	ENST00000373886	ENSP00000362993	Q9H694	80114
10	101354033	101557321	+	ENSG00000166167	BTRC	ENST00000370187	ENSP00000359206	Q9Y297	8945
10	96304409	96338564	+	ENSG00000107447	DNTT	ENST00000371174	ENSP00000360216	P04053	1791
10	15211643	15371289	-	ENSG00000148468	FAM171A1	ENST00000378116	ENSP00000367356	Q5VUB5	221061
10	38010650	38065088	+	ENSG00000189180	ZNF33A	ENST00000432900	ENSP00000402467	Q06730	7581
10	104235356	104267459	+	ENSG00000148834	GSTO1	ENST00000369713	ENSP00000358727	P78417	9446
10	51695486	51699595	-	ENSG00000177613	CSTF2T	ENST00000331173	ENSP00000332444	Q9H0L4	23283
10	97222173	97292673	-	ENSG00000213390	ARHGAP19	ENST00000358531	ENSP00000351333	Q14CB8	84986
10	101570560	101609662	+	ENSG00000166171	DPCD	ENST00000370151	ENSP00000359170	Q9BVM2	25911
10	101578882	101588270	-	ENSG00000166169	POLL	ENST00000370162	ENSP00000359181	Q9UGP5	27343
10	118297925	118342328	-	ENSG00000165669	FAM204A	ENST00000369183	ENSP00000358183	Q9H8W3	63877
10	101610664	101695295	-	ENSG00000107829	FBXW4	ENST00000331272			6468
10	103396626	103446294	+	ENSG00000148843	PDCD11	ENST00000369797	ENSP00000358812	Q14690	22984
10	124617080	124791727	-	ENSG00000258539		ENST00000494792			
10	116427847	116477957	+	ENSG00000203837	PNLIPRP3	ENST00000369230	ENSP00000358232	Q17RR3	119548
10	25016612	25026664	+	ENSG00000185875	THNSL1	ENST00000376356	ENSP00000365534	Q8IYQ7	79896
10	60869438	61001440	-	ENSG00000072422	RHOBTB1	ENST00000337910	ENSP00000338671	O94844	9886
10	29289061	29318328	+	ENSG00000120563	LYZL1	ENST00000649382	ENSP00000498092	Q6UWQ5	84569
10	101845599	102056193	-	ENSG00000120029	ARMH3	ENST00000370033	ENSP00000359050	Q5T2E6	79591
10	47501854	47523638	-	ENSG00000204172	AGAP9	ENST00000452145	ENSP00000392206	Q5VTM2	642517
10	93073475	93077885	+	ENSG00000095596	CYP26A1	ENST00000224356	ENSP00000224356	O43174	1592
10	59246130	59363181	-	ENSG00000148541	FAM13C	ENST00000618804	ENSP00000481854	Q8NE31	220965
10	104309698	104338465	-	ENSG00000148841	ITPRIP	ENST00000337478	ENSP00000337178	Q8IWB1	85450
10	104353833	104455102	+	ENSG00000120051	CFAP58	ENST00000369704	ENSP00000358718	Q5T655	159686
10	61406642	61453381	-	ENSG00000196932	TMEM26	ENST00000399298	ENSP00000382237	Q6ZUK4	219623
10	118674167	118755249	-	ENSG00000151893	CACUL1	ENST00000369151	ENSP00000358147	Q86Y37	143384
10	118004916	118046941	-	ENSG00000107560	RAB11FIP2	ENST00000355624	ENSP00000347839	Q7L804	22841
10	123135970	123139423	+	ENSG00000188620	HMX3	ENST00000357878	ENSP00000350549	A6NHT5	340784
10	124619292	124744378	-	ENSG00000189319	FAM53B	ENST00000337318	ENSP00000338532	Q14153	9679
10	118589997	118595648	-	ENSG00000119973	PRLHR	ENST00000239032	ENSP00000239032	P49683	2834
10	122271296	122338159	+	ENSG00000138152	BTBD16	ENST00000260723	ENSP00000260723	Q32M84	118663
10	124397303	124418976	-	ENSG00000065154	OAT	ENST00000368845	ENSP00000357838	P04181	4942
10	94688154	94853073	+	ENSG00000276490		ENST00000464755			
10	129467190	129770983	+	ENSG00000170430	MGMT	ENST00000651593	ENSP00000498729	P16455	4255
10	133394094	133422520	+	ENSG00000148824	MTG1	ENST00000317502	ENSP00000323047	Q9BT17	92170
10	133623895	133626795	-	ENSG00000225899	FRG2B	ENST00000425520	ENSP00000401310	Q96QU4	441581
10	102743948	102834516	+	ENSG00000166272	WBP1L	ENST00000448841	ENSP00000414721	Q9NX94	54838
10	102743948	102834516	+	ENSG00000166272	WBP1L	ENST00000448841	ENSP00000414721	Q9NX94	102724307
10	132537787	132783480	+	ENSG00000068383	INPP5A	ENST00000368594	ENSP00000357583	Q14642	3632
10	124007668	124093598	-	ENSG00000182022	CHST15	ENST00000435907	ENSP00000402394	Q7LFX5	51363
10	121989163	122254545	+	ENSG00000138162	TACC2	ENST00000369005	ENSP00000358001	O95359	10579
10	113550837	113589602	+	ENSG00000148702	HABP2	ENST00000351270	ENSP00000277903	Q14520	3026
10	117197489	117210299	+	ENSG00000186795	KCNK18	ENST00000334549	ENSP00000334650	Q7Z418	338567
10	124445243	124450035	-	ENSG00000229544	NKX1-2	ENST00000451024	ENSP00000451945	Q9UD57	390010
10	124461823	124617888	+	ENSG00000107902	LHPP	ENST00000368842	ENSP00000357835	Q9H008	64077
10	122458551	122514907	+	ENSG00000166033	HTRA1	ENST00000368984	ENSP00000357980	Q92743	5654
10	117277274	117375440	-	ENSG00000165650	PDZD8	ENST00000334464	ENSP00000334642	Q8NEN9	118987
10	96518110	96587452	-	ENSG00000077147	TM9SF3	ENST00000371142	ENSP00000360184	Q9HD45	56889
10	131901008	131959834	+	ENSG00000175470	PPP2R2D	ENST00000455566	ENSP00000399970	Q66LE6	55844
10	127135426	127196591	-	ENSG00000188916	INSYN2A	ENST00000522781	ENSP00000429763	Q6ZSG2	642938
10	120851305	120909524	+	ENSG00000120008	WDR11	ENST00000263461	ENSP00000263461	Q9BZH6	55717
10	123008979	123058290	+	ENSG00000196177	ACADSB	ENST00000358776	ENSP00000357873	P45954	36
10	109864766	109923553	-	ENSG00000108039	XPNPEP1	ENST00000502935	ENSP00000421566	Q9NQW7	7511
10	127737185	127741183	+	ENSG00000186766	FOXI2	ENST00000388920	ENSP00000373572	Q6ZQN5	399823
10	117241093	117279430	+	ENSG00000165646	SLC18A2	ENST00000644641	ENSP00000496339	Q05940	6571
10	116881477	117126586	-	ENSG00000187164	SHTN1	ENST00000355371	ENSP00000347532	A0MZ66	57698
10	123666355	123697399	+	ENSG00000154478	GPR26	ENST00000284674	ENSP00000284674	Q8NDV2	2849
10	115093365	115948999	+	ENSG00000107518	ATRNL1	ENST00000355044	ENSP00000347152	Q5VV63	26033
10	132207492	132331847	-	ENSG00000165752	STK32C	ENST00000298630	ENSP00000298630	Q86UX6	282974
10	123154402	123170467	+	ENSG00000154473	BUB3	ENST00000368865	ENSP00000357858	O43684	9184
10	122454653	122457352	+	ENSG00000254636	ARMS2	ENST00000528446	ENSP00000436682	P0C7Q2	387715
10	133380017	133420271	+	ENSG00000254536		ENST00000468317			
10	131092391	131311721	-	ENSG00000176769	TCERG1L	ENST00000368642	ENSP00000357631	Q5VWI1	256536
10	47365496	47384293	-	ENSG00000265763	ZNF488	ENST00000585316	ENSP00000462269	Q96MN9	118738
10	116324448	116380029	+	ENSG00000182645	CCDC172	ENST00000333254	ENSP00000329860	P0C7W6	374355
10	119499817	119542719	-	ENSG00000148908	RGS10	ENST00000369103	ENSP00000358099	O43665	6001
10	81875194	82987179	+	ENSG00000185737	NRG3	ENST00000372141	ENSP00000361214	P56975	10718
10	117128521	117138301	-	ENSG00000148704	VAX1	ENST00000369206	ENSP00000358207	Q5SQQ9	11023
10	109996368	110135565	+	ENSG00000148700	ADD3	ENST00000356080	ENSP00000348381	Q9UEY8	120
10	123706207	123940267	-	ENSG00000121898	CPXM2	ENST00000241305	ENSP00000241305	Q8N436	119587
10	25174802	25602229	+	ENSG00000151025	GPR158	ENST00000376351	ENSP00000365529	Q5T848	57512
10	97458324	97498794	-	ENSG00000155229	MMS19	ENST00000438925	ENSP00000412698	Q96T76	64210
10	113854661	113917194	+	ENSG00000196865	NHLRC2	ENST00000369301	ENSP00000358307	Q8NBF2	374354
10	117542445	117549546	+	ENSG00000170370	EMX2	ENST00000553456	ENSP00000450962	Q04743	2018
10	62183035	62268844	-	ENSG00000182010	RTKN2	ENST00000373789	ENSP00000362894	Q8IZC4	219790
10	96343221	96359365	-	ENSG00000197430	OPALIN	ENST00000371172	ENSP00000360214	Q96PE5	93377
10	104268873	104304950	+	ENSG00000065621	GSTO2	ENST00000338595	ENSP00000345023	Q9H4Y5	119391
10	132332154	132381508	+	ENSG00000148814	LRRC27	ENST00000368614	ENSP00000357603	Q9C0I9	80313
10	132397168	132417859	+	ENSG00000171813	PWWP2B	ENST00000305233	ENSP00000306324	Q6NUJ5	170394
10	102402617	102421539	-	ENSG00000059915	PSD	ENST00000020673	ENSP00000020673	A5PKW4	5662
10	102423245	102432584	-	ENSG00000107874	CUEDC2	ENST00000369937	ENSP00000358953	Q9H467	79004
10	102449837	102451543	-	ENSG00000120055	C10orf95	ENST00000625129			79946
10	102461395	102477045	+	ENSG00000138111	MFSD13A	ENST00000238936	ENSP00000238936	Q14CX5	79847
10	102461881	102502712	-	ENSG00000138107	ACTR1A	ENST00000369905	ENSP00000358921	P61163	10121
10	73909177	73917496	+	ENSG00000122861	PLAU	ENST00000372764	ENSP00000361850	P00749	5328
10	90912096	90921087	-	ENSG00000148677	ANKRD1	ENST00000371697	ENSP00000360762	Q15327	27063
10	50067888	50133509	+	ENSG00000099290	WASHC2A	ENST00000282633	ENSP00000282633	Q641Q2	387680
10	62374192	62480288	+	ENSG00000138311	ZNF365	ENST00000395254	ENSP00000378674	Q70YC5	22891
10	62374192	62672011	+	ENSG00000285837		ENST00000647733			
10	120457227	120592065	+	ENSG00000203805	PLPP4	ENST00000398250	ENSP00000381302	Q5VZY2	196051
10	21513475	21526368	-	ENSG00000180592	SKIDA1	ENST00000449193	ENSP00000410041	Q1XH10	387640
10	127549309	127553540	+	ENSG00000214285	NPS	ENST00000398023	ENSP00000381105	P0C0P6	594857
10	15032227	15073853	+	ENSG00000152463	OLAH	ENST00000378228	ENSP00000367473	Q9NV23	55301
10	119651380	119677819	+	ENSG00000151929	BAG3	ENST00000369085	ENSP00000358081	O95817	9531
10	50990888	52298423	+	ENSG00000185532	PRKG1	ENST00000373980	ENSP00000363092	Q13976	5592
10	73995193	74121363	+	ENSG00000035403	VCL	ENST00000211998	ENSP00000211998	P18206	7414
10	102503972	102633535	+	ENSG00000107882	SUFU	ENST00000369902	ENSP00000358918	Q9UMX1	51684
10	113588714	113664070	-	ENSG00000197893	NRAP	ENST00000359988	ENSP00000353078	Q86VF7	4892
10	27154824	27187953	+	ENSG00000120539	MASTL	ENST00000375940	ENSP00000365107	Q96GX5	84930
